county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population,FIPs,climate_zone,matched_station_fip,distance
Lyon,Lyon,Lyon County,27083,MN,Minnesota,44.4135,-95.839,25477,G2700830,6A,G2700830,19.67131629
Lauderdale,Lauderdale,Lauderdale County,47097,TN,Tennessee,35.7605,-89.6305,25406,G4700970,3A,G0500930,18.61367811
Staunton,Staunton,Staunton City,51790,VA,Virginia,38.1593,-79.0611,25358,G5107900,4A,G5100030,42.08412463
Gladwin,Gladwin,Gladwin County,26051,MI,Michigan,43.9907,-84.3883,25344,G2600510,5A,G2601110,24.31630819
Adair,Adair,Adair County,29001,MO,Missouri,40.1906,-92.6007,25339,G2900010,5A,G2900010,7.605347817
Salem,Salem,Salem City,51775,VA,Virginia,37.2864,-80.0554,25335,G5107750,4A,G5107700,6.48452596
Posey,Posey,Posey County,18129,IN,Indiana,38.0218,-87.8685,25301,G1801290,4A,G1701930,18.20641621
Luna,Luna,Luna County,35029,NM,New Mexico,32.1822,-107.7498,25282,G3500290,3B,G3500290,5.868021188
Iosco,Iosco,Iosco County,26069,MI,Michigan,44.3559,-83.6359,25262,G2600690,6A,G2600690,17.56683346
Barbour,Barbour,Barbour County,1005,AL,Alabama,31.8696,-85.3932,25259,G0100050,3A,G0100050,19.12170223
Audrain,Audrain,Audrain County,29007,MO,Missouri,39.2157,-91.8416,25223,G2900070,4A,G2900190,37.87838411
Fannin,Fannin,Fannin County,13111,GA,Georgia,34.8641,-84.3198,25198,G1301110,4A,G3700390,38.90245591
Todd,Todd,Todd County,27153,MN,Minnesota,46.0706,-94.8976,25121,G2701530,6A,G2701590,22.38489548
Pottawatomie,Pottawatomie,Pottawatomie County,20149,KS,Kansas,39.379,-96.3424,25082,G2001490,4A,G2001610,28.7553058
Churchill,Churchill,Churchill County,32001,NV,Nevada,39.5809,-118.3358,25077,G3200010,5B,G3200010,28.70044078
Prentiss,Prentiss,Prentiss County,28117,MS,Mississippi,34.6183,-88.5201,25022,G2801170,3A,G2800810,29.70499566
Otsego,Otsego,Otsego County,26137,MI,Michigan,45.0214,-84.599,25016,G2601370,6A,G2601370,7.078957979
Cherokee,Cherokee,Cherokee County,1019,AL,Alabama,34.1759,-85.6038,24975,G0100190,3A,G0100490,22.15511233
Jackson,Jackson,Jackson County,40065,OK,Oklahoma,34.588,-99.4148,24960,G4000650,3A,G4000650,9.336123077
Macon,Macon,Macon County,47111,TN,Tennessee,36.532,-86.0073,24954,G4701110,4A,G2100090,34.87877351
Butts,Butts,Butts County,13035,GA,Georgia,33.2879,-83.9572,24950,G1300350,3A,G1302930,31.31294902
Manistee,Manistee,Manistee County,26101,MI,Michigan,44.333,-86.0568,24939,G2601010,6A,G2601010,13.81566449
Payette,Payette,Payette County,16075,ID,Idaho,44.0068,-116.7608,24928,G1600750,5B,G4100450,17.47164646
Uvalde,Uvalde,Uvalde County,48463,TX,Texas,29.3573,-99.7622,24918,G4804630,2B,G4804630,10.19719121
Grant,Grant,Grant County,21081,KY,Kentucky,38.6488,-84.6246,24918,G2100810,4A,G2100150,27.90203618
Washington,Washington,Washington County,12133,FL,Florida,30.6106,-85.6653,24906,G1201330,2A,G1200050,19.76814044
Routt,Routt,Routt County,8107,CO,Colorado,40.4851,-106.9913,24899,G0801070,7,G0801070,8.926320058
Chattooga,Chattooga,Chattooga County,13055,GA,Georgia,34.475,-85.3453,24898,G1300550,4A,G1301150,15.0805946
Milam,Milam,Milam County,48331,TX,Texas,30.7863,-96.9768,24895,G4803310,2A,G4803950,25.24634008
Randolph,Randolph,Randolph County,29175,MO,Missouri,39.4401,-92.4971,24880,G2901750,4A,G2900010,45.54684572
Texas,Texas,Texas County,29215,MO,Missouri,37.3173,-91.9651,24866,G2902150,4A,G2900910,30.37500292
Bremer,Bremer,Bremer County,19017,IA,Iowa,42.7746,-92.3181,24863,G1900170,6A,G1900130,16.53560472
Hickman,Hickman,Hickman County,47081,TN,Tennessee,35.8032,-87.4733,24848,G4700810,4A,G4701250,56.77350374
Cleburne,Cleburne,Cleburne County,5023,AR,Arkansas,35.5382,-92.0267,24848,G0500230,3A,G0500630,26.4299913
Somerset,Somerset,Somerset County,24039,MD,Maryland,38.1158,-75.7518,24834,G2400390,4A,G5100010,22.45240674
Yates,Yates,Yates County,36123,NY,New York,42.6335,-77.1055,24808,G3601230,5A,G3601230,3.486270167
Nicholas,Nicholas,Nicholas County,54067,WV,West Virginia,38.2917,-80.7993,24770,G5400670,4A,G5400250,40.82258322
Randolph,Randolph,Randolph County,18135,IN,Indiana,40.1576,-85.0114,24681,G1801350,5A,G1800350,26.98589954
Bell,Bell,Bell County,21013,KY,Kentucky,36.7306,-83.6741,24674,G2100130,4A,G2100130,9.379101754
Rowan,Rowan,Rowan County,21205,KY,Kentucky,38.1963,-83.4211,24654,G2102050,4A,G2100250,42.51116979
Miller,Miller,Miller County,29131,MO,Missouri,38.2145,-92.4284,24643,G2901310,4A,G2901310,11.55257275
Marion,Marion,Marion County,28091,MS,Mississippi,31.2309,-89.8224,24609,G2800910,2A,G2800670,37.5837828
Teller,Teller,Teller County,8119,CO,Colorado,38.8824,-105.1617,24607,G0801190,5B,G0800930,26.97775895
White,White,White County,18181,IN,Indiana,40.7498,-86.8655,24593,G1801810,5A,G1801570,23.88240088
Waushara,Waushara,Waushara County,55137,WI,Wisconsin,44.1131,-89.2429,24527,G5501370,6A,G5501350,21.65728549
Cassia,Cassia,Cassia County,16031,ID,Idaho,42.2839,-113.6001,24469,G1600310,5B,G1600310,21.22193072
Fayette,Fayette,Fayette County,48149,TX,Texas,29.8768,-96.9198,24445,G4801490,2A,G4801490,3.003394665
Abbeville,Abbeville,Abbeville County,45001,SC,South Carolina,34.2226,-82.4593,24374,G4500010,3A,G4500470,20.8510798
Lincoln,Lincoln,Lincoln County,21137,KY,Kentucky,37.4554,-84.6608,24314,G2101370,4A,G2101370,11.35597245
Goochland,Goochland,Goochland County,51075,VA,Virginia,37.7221,-77.9158,24300,G5100750,4A,G5101090,20.26310255
Crook,Crook,Crook County,41013,OR,Oregon,44.1422,-120.3566,24300,G4100130,5B,G4100170,55.4185069
Scott,Scott,Scott County,18143,IN,Indiana,38.6851,-85.7475,24290,G1801430,4A,G2101110,32.13960196
George,George,George County,28039,MS,Mississippi,30.8626,-88.644,24260,G2800390,2A,G2800470,36.14539995
Shelby,Shelby,Shelby County,48419,TX,Texas,31.7924,-94.145,24254,G4804190,3A,G4803470,41.79865253
Jefferson,Jefferson,Jefferson County,41031,OR,Oregon,44.6294,-121.176,24232,G4100310,5B,G4100170,26.03523349
Burke,Burke,Burke County,13033,GA,Georgia,33.0611,-82.0007,24231,G1300330,3A,G1302450,21.26545495
Union,Union,Union County,13291,GA,Georgia,34.8341,-83.9907,24183,G1302910,4A,G3700390,26.43328752
Aransas,Aransas,Aransas County,48007,TX,Texas,28.1249,-96.9934,24149,G4800070,2A,G4804090,21.0577608
Jerome,Jerome,Jerome County,16053,ID,Idaho,42.6899,-114.2639,24081,G1600530,5B,G1600530,13.53258335
Dawson,Dawson,Dawson County,31047,NE,Nebraska,40.8699,-99.8196,24031,G3100470,5A,G3100470,6.52772062
Fairfax,Fairfax,Fairfax City,51600,VA,Virginia,38.8531,-77.2998,23980,G5106000,4A,G5101070,12.36330241
Upshur,Upshur,Upshur County,54097,WV,West Virginia,38.8979,-80.2334,23965,G5400970,5A,G5400970,7.599847949
Hood River,Hood River,Hood River County,41027,OR,Oregon,45.519,-121.6511,23915,G4100270,5B,G5300390,34.25860677
Saline,Saline,Saline County,17165,IL,Illinois,37.7531,-88.5407,23869,G1701650,4A,G1701650,4.045731143
Blaine,Blaine,Blaine County,16013,ID,Idaho,43.4119,-113.9802,23868,G1600130,6B,G1600530,57.68219522
Itawamba,Itawamba,Itawamba County,28057,MS,Mississippi,34.28,-88.3613,23863,G2800570,3A,G2800810,28.05354347
Ohio,Ohio,Ohio County,21183,KY,Kentucky,37.4782,-86.8489,23861,G2101830,4A,G2100590,28.19033123
Mingo,Mingo,Mingo County,54059,WV,West Virginia,37.7264,-82.1347,23821,G5400590,4A,G5401090,40.76814995
Seminole,Seminole,Seminole County,40133,OK,Oklahoma,35.1675,-96.6155,23798,G4001330,3A,G4001230,25.43371856
Washington,Washington,Washington County,29221,MO,Missouri,37.9617,-90.8774,23791,G2902210,4A,G2901870,33.97964508
Page,Page,Page County,51139,VA,Virginia,38.6194,-78.4844,23734,G5101390,4A,G5100030,33.29892113
Iowa,Iowa,Iowa County,55049,WI,Wisconsin,43.0005,-90.1354,23715,G5500490,6A,G5500490,10.13809139
Winston,Winston,Winston County,1133,AL,Alabama,34.1492,-87.3737,23650,G0101330,3A,G0101330,17.64630054
Anderson,Anderson,Anderson County,21005,KY,Kentucky,38.0039,-84.991,23646,G2100050,4A,G2100730,13.92675044
St. Francis,St. Francis,St. Francis County,5123,AR,Arkansas,35.022,-90.7478,23623,G0501230,3A,G0500350,36.38753712
Juniata,Juniata,Juniata County,42067,PA,Pennsylvania,40.5311,-77.4022,23607,G4200670,5A,G4200270,38.02458768
Plaquemines,Plaquemines,Plaquemines Parish,22075,LA,Louisiana,29.4406,-89.61,23536,G2200750,2A,G2200750,16.41649403
Menominee,Menominee,Menominee County,26109,MI,Michigan,45.5801,-87.5566,23477,G2601090,6A,G2601090,32.46439239
Roscommon,Roscommon,Roscommon County,26143,MI,Michigan,44.3356,-84.6116,23458,G2601430,6A,G2601430,4.609538776
Antrim,Antrim,Antrim County,26009,MI,Michigan,44.9991,-85.1402,23427,G2600090,6A,G2600090,4.437211243
Fayette,Fayette,Fayette County,18041,IN,Indiana,39.64,-85.1788,23393,G1800410,5A,G1801450,43.38674346
Grainger,Grainger,Grainger County,47057,TN,Tennessee,36.2763,-83.5096,23377,G4700570,4A,G2100130,28.02693788
Clarke,Clarke,Clarke County,1025,AL,Alabama,31.6767,-87.8308,23346,G0100250,3A,G0100350,57.33049989
Teton,Teton,Teton County,56039,WY,Wyoming,43.9346,-110.5898,23319,G5600390,7,G5600390,25.17383544
Saline,Saline,Saline County,29195,MO,Missouri,39.1368,-93.2018,23278,G2901950,4A,G2901590,29.78166009
Starke,Starke,Starke County,18149,IN,Indiana,41.2809,-86.6476,23275,G1801490,5A,G1801490,3.84534034
Meeker,Meeker,Meeker County,27093,MN,Minnesota,45.1231,-94.5274,23268,G2700930,6A,G2700930,2.313543495
McDonald,McDonald,McDonald County,29119,MO,Missouri,36.6287,-94.3483,23267,G2901190,4A,G0500070,21.50180467
Franklin,Franklin,Franklin County,13119,GA,Georgia,34.3754,-83.2291,23256,G1301190,4A,G1300590,30.04076868
Curry,Curry,Curry County,41015,OR,Oregon,42.4576,-124.1568,23234,G4100150,4C,G4100150,28.08666532
Hampshire,Hampshire,Hampshire County,54027,WV,West Virginia,39.3171,-78.6141,23214,G5400270,4A,G5400570,23.28368393
Yankton,Yankton,Yankton County,46135,SD,South Dakota,43.009,-97.3948,23213,G4601350,5A,G4601350,6.415528803
Poinsett,Poinsett,Poinsett County,5111,AR,Arkansas,35.574,-90.663,23212,G0501110,3A,G0500310,17.81486874
Tattnall,Tattnall,Tattnall County,13267,GA,Georgia,32.0458,-82.0581,23211,G1302670,2A,G1302790,23.98035294
Crawford,Crawford,Crawford County,29055,MO,Missouri,37.9764,-91.3039,23204,G2900550,4A,G2901250,33.82960802
Allen,Allen,Allen Parish,22003,LA,Louisiana,30.653,-92.828,23085,G2200030,2A,G2200030,11.78061109
Ray,Ray,Ray County,29177,MO,Missouri,39.3523,-93.9899,23080,G2901770,4A,G2900470,22.1806916
Hopewell,Hopewell,Hopewell City,51670,VA,Virginia,37.2915,-77.2985,23020,G5106700,4A,G5100870,14.62135251
Pacific,Pacific,Pacific County,53049,WA,Washington,46.5557,-123.7041,22974,G5300490,4C,G5300270,32.8213772
Columbia,Columbia,Columbia County,5027,AR,Arkansas,33.2143,-93.2273,22947,G0500270,3A,G0501390,28.59064171
Osceola,Osceola,Osceola County,26133,MI,Michigan,43.9898,-85.3252,22917,G2601330,6A,G2601650,21.25066077
Ouachita,Ouachita,Ouachita County,5103,AR,Arkansas,33.5934,-92.8819,22858,G0501030,3A,G0501030,8.475016137
Vilas,Vilas,Vilas County,55125,WI,Wisconsin,46.0529,-89.5148,22813,G5501250,7,G5501250,17.27004116
Johnson,Johnson,Johnson County,21115,KY,Kentucky,37.8466,-82.8315,22794,G2101150,4A,G2100250,37.75648341
Caswell,Caswell,Caswell County,37033,NC,North Carolina,36.3932,-79.3335,22785,G3700330,4A,G5105900,12.43750031
Franklin,Franklin,Franklin County,18047,IN,Indiana,39.4149,-85.0602,22769,G1800470,5A,G2100150,37.12077987
Emanuel,Emanuel,Emanuel County,13107,GA,Georgia,32.5897,-82.3017,22739,G1301070,3A,G1302790,27.86622026
Rockbridge,Rockbridge,Rockbridge County,51163,VA,Virginia,37.8145,-79.4473,22663,G5101630,4A,G5100170,28.27624997
Brooke,Brooke,Brooke County,54009,WV,West Virginia,40.2739,-80.5765,22603,G5400090,5A,G5400690,8.344541373
Sumner,Sumner,Sumner County,20191,KS,Kansas,37.2373,-97.4765,22603,G2001910,4A,G2001730,28.70113162
Panola,Panola,Panola County,48365,TX,Texas,32.1624,-94.3056,22583,G4803650,3A,G4802030,24.80398451
Washington,Washington,Washington County,19183,IA,Iowa,41.3356,-91.7179,22525,G1901830,5A,G1901830,5.161283123
New Kent,New Kent,New Kent County,51127,VA,Virginia,37.5052,-76.9974,22519,G5101270,4A,G5100970,16.11160973
Lee,Lee,Lee County,51105,VA,Virginia,36.7054,-83.1286,22482,G5101050,4A,G2100130,42.65333785
Klickitat,Klickitat,Klickitat County,53039,WA,Washington,45.8738,-120.7891,22478,G5300390,5B,G5300390,31.467491
Mercer,Mercer,Mercer County,21167,KY,Kentucky,37.811,-84.8745,22470,G2101670,4A,G2101370,17.6626573
Bibb,Bibb,Bibb County,1007,AL,Alabama,32.9986,-87.1265,22412,G0100070,3A,G0101170,26.87990662
Anson,Anson,Anson County,37007,NC,North Carolina,34.9738,-80.1027,22388,G3700070,3A,G3700070,3.28405321
Sabine,Sabine,Sabine Parish,22085,LA,Louisiana,31.564,-93.5547,22377,G2200850,3A,G2200690,30.41982568
Overton,Overton,Overton County,47133,TN,Tennessee,36.345,-85.2881,22364,G4701330,4A,G4700350,25.22483048
Meigs,Meigs,Meigs County,39105,OH,Ohio,39.0822,-82.0229,22361,G3901050,4A,G5400530,12.70630709
Beckham,Beckham,Beckham County,40009,OK,Oklahoma,35.2687,-99.682,22349,G4000090,3A,G4001490,33.62139577
Houston,Houston,Houston County,48225,TX,Texas,31.3177,-95.4227,22288,G4802250,2A,G4800010,37.50252124
Asotin,Asotin,Asotin County,53003,WA,Washington,46.1918,-117.203,22285,G5300030,5B,G1600690,18.48145395
Limestone,Limestone,Limestone County,48293,TX,Texas,31.5455,-96.5805,22252,G4802930,2A,G4803490,35.85063753
Leelanau,Leelanau,Leelanau County,26089,MI,Michigan,44.9385,-85.812,22251,G2600890,6A,G2600550,20.91639163
Grant,Grant,Grant Parish,22043,LA,Louisiana,31.5997,-92.5595,22236,G2200430,2A,G2200790,19.58747336
Nobles,Nobles,Nobles County,27105,MN,Minnesota,43.6742,-95.7534,22223,G2701050,6A,G2701050,12.16249255
Seward,Seward,Seward County,20175,KS,Kansas,37.1933,-100.8513,22223,G2001750,4A,G2000550,51.49453016
Martin,Martin,Martin County,37117,NC,North Carolina,35.8432,-77.1092,22213,G3701170,3A,G3700130,19.33508771
Waynesboro,Waynesboro,Waynesboro City,51820,VA,Virginia,38.0674,-78.9014,22149,G5108200,4A,G5100030,30.49564783
Mahaska,Mahaska,Mahaska County,19123,IA,Iowa,41.3352,-92.6409,22132,G1901230,5A,G1901230,12.82764366
Boone,Boone,Boone County,54005,WV,West Virginia,38.023,-81.7112,22059,G5400050,4A,G5400390,26.01148874
Hertford,Hertford,Hertford County,37091,NC,North Carolina,36.3591,-76.982,22010,G3700910,4A,G3700910,13.73877831
Saunders,Saunders,Saunders County,31155,NE,Nebraska,41.2264,-96.6374,22008,G3101550,5A,G3101550,3.16717207
Jo Daviess,Jo Daviess,Jo Daviess County,17085,IL,Illinois,42.3658,-90.2126,21995,G1700850,5A,G5500430,27.49386245
Randolph,Randolph,Randolph County,1111,AL,Alabama,33.2938,-85.4591,21984,G0101110,3A,G1300450,31.54626764
Mitchell,Mitchell,Mitchell County,13205,GA,Georgia,31.2253,-84.1943,21940,G1302050,3A,G1300950,21.31914053
Wyandot,Wyandot,Wyandot County,39175,OH,Ohio,40.8424,-83.3044,21933,G3901750,5A,G3901010,22.84086372
Prince Edward,Prince Edward,Prince Edward County,51147,VA,Virginia,37.2243,-78.4411,21887,G5101470,4A,G5100490,9.250166597
Henry,Henry,Henry County,29083,MO,Missouri,38.3852,-93.7928,21884,G2900830,4A,G2900830,7.774083258
Tippah,Tippah,Tippah County,28139,MS,Mississippi,34.7684,-88.9089,21877,G2801390,3A,G2800810,36.07080587
Putnam,Putnam,Putnam County,13237,GA,Georgia,33.3218,-83.3728,21870,G1302370,3A,G1300090,14.75846222
Scott,Scott,Scott County,47151,TN,Tennessee,36.4285,-84.5035,21855,G4701510,4A,G4700010,33.70939608
Coahoma,Coahoma,Coahoma County,28027,MS,Mississippi,34.23,-90.6018,21839,G2800270,3A,G2801430,35.82871497
Letcher,Letcher,Letcher County,21133,KY,Kentucky,37.1212,-82.8553,21784,G2101330,4A,G5101950,24.31333223
Colusa,Colusa,Colusa County,6011,CA,California,39.1775,-122.237,21780,G0600110,3B,G0601150,46.65115405
Logan,Logan,Logan County,8075,CO,Colorado,40.7247,-103.1101,21765,G0800750,5B,G3100330,27.40009802
Taylor,Taylor,Taylor County,12123,FL,Florida,30.047,-83.6035,21762,G1201230,2A,G1201230,2.674596953
McDuffie,McDuffie,McDuffie County,13189,GA,Georgia,33.4828,-82.4814,21727,G1301890,3A,G1301890,4.047918201
Gage,Gage,Gage County,31067,NE,Nebraska,40.2619,-96.6894,21706,G3100670,5A,G3100670,5.222926376
Stutsman,Stutsman,Stutsman County,38093,ND,North Dakota,46.9793,-98.9588,21678,G3800930,7,G3800930,20.38091421
Hockley,Hockley,Hockley County,48219,TX,Texas,33.6076,-102.3432,21670,G4802190,3B,G4803030,36.53453207
Grenada,Grenada,Grenada County,28043,MS,Mississippi,33.7699,-89.8019,21621,G2800430,3A,G2800150,27.18545589
Wyoming,Wyoming,Wyoming County,54109,WV,West Virginia,37.6096,-81.5492,21581,G5401090,4A,G5401090,0.948879905
Scott,Scott,Scott County,51169,VA,Virginia,36.7143,-82.6029,21576,G5101690,4A,G5101950,19.5911207
Nodaway,Nodaway,Nodaway County,29147,MO,Missouri,40.3608,-94.8834,21571,G2901470,5A,G1901450,26.85977675
Clark,Clark,Clark County,5019,AR,Arkansas,34.051,-93.1764,21569,G0500190,3A,G0500190,8.354425365
Jersey,Jersey,Jersey County,17083,IL,Illinois,39.0855,-90.3565,21533,G1700830,4A,G2901830,11.80079737
Fayette,Fayette,Fayette County,17051,IL,Illinois,39.0002,-89.0241,21514,G1700510,4A,G1701210,24.54228986
Moore,Moore,Moore County,48341,TX,Texas,35.8377,-101.893,21494,G4803410,4B,G4803410,8.418013367
Sevier,Sevier,Sevier County,49041,UT,Utah,38.7478,-111.8044,21471,G4900410,5B,G4900550,46.82766699
Leake,Leake,Leake County,28079,MS,Mississippi,32.7535,-89.524,21452,G2800790,3A,G2801210,48.81189175
Texas,Texas,Texas County,40139,OK,Oklahoma,36.7479,-101.4901,21448,G4001390,4B,G4001390,4.673188168
Lampasas,Lampasas,Lampasas County,48281,TX,Texas,31.1962,-98.2415,21443,G4802810,3A,G4802810,6.987718353
Wabasha,Wabasha,Wabasha County,27157,MN,Minnesota,44.2843,-92.2303,21425,G2701570,6A,G5500930,27.46861808
Gray,Gray,Gray County,48179,TX,Texas,35.4012,-100.8126,21398,G4801790,4B,G4801790,19.37857703
Minidoka,Minidoka,Minidoka County,16067,ID,Idaho,42.8543,-113.6375,21393,G1600670,5B,G1600310,23.35806081
Newton,Newton,Newton County,28101,MS,Mississippi,32.4002,-89.1188,21385,G2801010,3A,G2800750,25.92486329
Assumption,Assumption,Assumption Parish,22007,LA,Louisiana,29.9024,-91.0608,21366,G2200070,2A,G2200330,44.29204496
Logan,Logan,Logan County,5083,AR,Arkansas,35.2149,-93.7166,21299,G0500830,3A,G0501150,43.09768191
Dakota,Dakota,Dakota County,31043,NE,Nebraska,42.3911,-96.5646,21284,G3100430,5A,G1901930,12.55307731
Owen,Owen,Owen County,18119,IN,Indiana,39.3128,-86.8377,21280,G1801190,4A,G1801050,19.26762291
Union,Union,Union Parish,22111,LA,Louisiana,32.8318,-92.3748,21272,G2201110,3A,G2200610,26.46962138
Madison,Madison,Madison County,37115,NC,North Carolina,35.858,-82.7058,21269,G3701150,4A,G3700890,31.28769878
Llano,Llano,Llano County,48299,TX,Texas,30.7058,-98.6841,21246,G4802990,3A,G4802990,5.620739573
Hubbard,Hubbard,Hubbard County,27057,MN,Minnesota,47.1086,-94.9167,21219,G2700570,7,G2700570,17.76800608
Fairfield,Fairfield,Fairfield County,45039,SC,South Carolina,34.3951,-81.1212,21186,G4500390,3A,G4500790,21.66303123
Fillmore,Fillmore,Fillmore County,27045,MN,Minnesota,43.674,-92.0902,21179,G2700450,6A,G2700450,6.214697469
Gaines,Gaines,Gaines County,48165,TX,Texas,32.7407,-102.6352,21167,G4801650,3B,G4801650,4.726684616
Shelby,Shelby,Shelby County,17173,IL,Illinois,39.3911,-88.8055,21160,G1701730,4A,G1700490,29.0846615
Morgan,Morgan,Morgan County,47129,TN,Tennessee,36.135,-84.6492,21158,G4701290,4A,G4700010,29.8064994
Perry,Perry,Perry County,17145,IL,Illinois,38.0837,-89.367,21158,G1701450,4A,G1700770,22.51105975
Clinton,Clinton,Clinton County,29049,MO,Missouri,39.6018,-94.4046,21095,G2900490,4A,G2900470,19.70999016
Jackson,Jackson,Jackson County,55053,WI,Wisconsin,44.3192,-90.8053,21004,G5500530,6A,G5500530,5.836896542
Pointe Coupee,Pointe Coupee,Pointe Coupee Parish,22077,LA,Louisiana,30.7095,-91.6008,20951,G2200770,2A,G2200330,33.58473241
Morgan,Morgan,Morgan County,29141,MO,Missouri,38.4237,-92.886,20883,G2901410,4A,G2901590,28.04129328
Bandera,Bandera,Bandera County,48019,TX,Texas,29.7472,-99.2463,20839,G4800190,3B,G4802650,19.8389329
Worth,Worth,Worth County,13321,GA,Georgia,31.5515,-83.8509,20824,G1303210,3A,G1300950,23.02763898
Sullivan,Sullivan,Sullivan County,18153,IN,Indiana,39.0888,-87.4147,20814,G1801530,4A,G1700330,17.03624471
Hutchinson,Hutchinson,Hutchinson County,48233,TX,Texas,35.84,-101.3547,20801,G4802330,4B,G4802330,10.40942688
Barnwell,Barnwell,Barnwell County,45011,SC,South Carolina,33.2661,-81.4349,20801,G4500110,3A,G4500110,3.758546493
Dodge,Dodge,Dodge County,27039,MN,Minnesota,44.0226,-92.8621,20798,G2700390,6A,G2700390,2.174509039
Carroll,Carroll,Carroll County,19027,IA,Iowa,42.0362,-94.8605,20756,G1900270,5A,G1900270,4.991706235
Ogemaw,Ogemaw,Ogemaw County,26129,MI,Michigan,44.335,-84.1264,20745,G2601290,6A,G2601430,37.91242714
Buena Vista,Buena Vista,Buena Vista County,19021,IA,Iowa,42.7355,-95.1511,20723,G1900210,6A,G1900210,11.24736335
Washington,Washington,Washington County,31177,NE,Nebraska,41.5311,-96.222,20699,G3101770,5A,G3101770,11.27102008
Conway,Conway,Conway County,5029,AR,Arkansas,35.2624,-92.7014,20687,G0500290,3A,G0501150,27.22598897
Jones,Jones,Jones County,19105,IA,Iowa,42.1212,-91.1315,20680,G1901050,5A,G1901050,7.500147941
Meriwether,Meriwether,Meriwether County,13199,GA,Georgia,33.0405,-84.6883,20659,G1301990,3A,G1300770,19.61077373
Lincoln,Lincoln,Lincoln County,54043,WV,West Virginia,38.1753,-82.0704,20625,G5400430,4A,G5400990,35.71575731
